id,url,slug,product_name,full_description,session_location_name,start_time,end_time,duration_hr:min:sec,date,product_type,topic,speaker_count,id_1,first_name_1,last_name_1,url_1,title_1,company_1,image_url_1,social_url_linkedin_1,social_url_twitter_1,biography_1,session_ids_1,session_dates_1,session_times_1,session_product_types_1,id_2,first_name_2,last_name_2,url_2,title_2,company_2,image_url_2,social_url_linkedin_2,social_url_twitter_2,biography_2,session_ids_2,session_dates_2,session_times_2,session_product_types_2,id_3,first_name_3,last_name_3,url_3,title_3,company_3,image_url_3,social_url_linkedin_3,social_url_twitter_3,biography_3,session_ids_3,session_dates_3,session_times_3,session_product_types_3,id_4,first_name_4,last_name_4,url_4,title_4,company_4,image_url_4,social_url_linkedin_4,social_url_twitter_4,biography_4,session_ids_4,session_dates_4,session_times_4,session_product_types_4,id_5,first_name_5,last_name_5,url_5,title_5,company_5,image_url_5,social_url_linkedin_5,social_url_twitter_5,biography_5,session_ids_5,session_dates_5,session_times_5,session_product_types_5
2089616,https://identiverse.com/idv24/session/2089616/,using-standards-some-assembly-required,Using Standards: Some Assembly Required,"Standards are about making choices. When building machines, we take for granted being able to use nuts, bolts, wires, light bulbs, and countless other parts made to industry standards. Standards contain choices about dimensions of screw threads, nut sizes, etc., enabling a marketplace of interoperable parts from multiple suppliers. Without these choices, every part would be custom-manufactured. The same is true of the identity and security standards we use to build the Identity Engine. However, the identity and security standards at our disposal differ wildly in the degree to which they do and don't make choices. Some consistently define ONE way to do things, resulting in everyone doing it that way (interoperability!). Others leave critical choices unmade, passing the buck to implementers and applications (your mileage may vary). In this talk, I'll name names and take prisoners, critiquing existing and emerging standards through the lens of the choices they made and failed to make. Hold on to your hats as we examine the pros and cons of the choices made by OAuth, SAML, X.509, OpenID Connect, Verifiable Credentials, DIDs, WebCrypto, JOSE, COSE, and many others through this lens! I believe you'll agree with me that making choices matters.",Joshua 1,5:10 PM,5:35 PM,0:25:00,"Thursday, May 30",Session,,1,1080516,Mike,Jones,https://identiverse.com/idv24/speaker/1080516/,Principal,"Self-Issued Consulting, LLC",https://assets.swoogo.com/uploads/full/3511263-65c127b41f368.jpg,https://www.linkedin.com/in/selfissued/,https://twitter.com/selfissued,"Michael B. Jones is on a quest to build the Internet's missing identity layer. He is an editor of the OpenID Connect specifications, IETF OAuth specifications, including JSON Web Token (JWT) and DPoP, the IETF JSON Object Signing and Encryption (JOSE)  specifications, FIDO 2.0, and W3C Web Authentication.  Michael has been recognized as Distinguished Engineer by OpenID Foundation for creating simple, secure, ubiquitous, interoperable digital identity solutions since 2005.  As a long-time member of the OpenID Board of Directors, he architected the award-winning and globally adopted OpenID Certification program.  He chairs the IETF COSE working group.  Michael's Ph.D. in Computer Science from Carnegie Mellon University led to a lifelong career in digital identity, computer security, privacy, and networking.  He is passionate about mentoring the next generation of identity leaders.  His professional Web site is https://self-issued.consulting/, he blogs at https://self-issued.info/ and tweets at @selfissued.",2089616,"Thursday, May 30",5:10 pm - 5:35 pm,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089619,https://identiverse.com/idv24/session/2089619/,the-relentless-creep-of-identity-proofing,The Relentless Creep of Identity Proofing,"A dog on the internet will soon have nowhere to hide! Identity proofing technologies are advancing apace, and provide increasingly convenient and reliable mechanisms for organisations to meet their regulatory obligations. Proof of age, right to work, professional certification... there are plenty of very valid reasons to verify certain elements of our identity. But there are some downsides. Unnecessary verification or overly intrusive processes impede the user journey; often causing a customer to abandon, or to seek an alternative provider. Over-verification is also a leading cause of excessive personal data retention. In the end, over-adoption of verification and proofing could put even necessary deployments at risk of circumvention or under-engagement. Join Steve Wilson and Andi Hindle on an unapologetic journey through the best and the worst examples of identity proofing. Double check the problem we're trying to solve in identification, and discover when — and how — to consider pushing back on the adoption of this technology. There are times when it’s still OK for no-one to know you’re a dog!",Mariposa 8,5:10 PM,5:35 PM,0:25:00,"Thursday, May 30",Session,,2,1080551,Stephen,Wilson,https://identiverse.com/idv24/speaker/1080551/,Founder & Principal,Lockstep,https://assets.swoogo.com/uploads/full/3511369-65c12b31e3a6c.jpg,https://www.linkedin.com/in/lockstep,https://twitter.com/steve_lockstep,"Steve is an innovator, researcher, analyst and advisor in data protection, with 28 years' experience in digital identity. A popular Identiverse alumni speaker, Steve brings his passion for global data trends and hands-on global experience of digital identity to challenge current thinking and the status quo. He says ""Digital identity boilds down to data. Data is all we got.""",2089478 & 2089562 & 2089619,"Tuesday, May 28 & Thursday, May 30 & Thursday, May 30",1:00 pm - 1:50 pm & 10:30 am - 11:20 am & 5:10 pm - 5:35 pm,Panel & Panel & Session,1122778,Andi,Hindle,https://identiverse.com/idv24/speaker/1122778/,Content Chair,Identiverse,https://assets.swoogo.com/uploads/full/2971207-651715a7d5f41.jpeg,,,"Andrew is an independent consultant specialising in digital identity, cyber security and privacy. He has been Content Chair for Identiverse since 2015. He is a founding member, and Board Member, of IDPro; a Director-at-Large and UK Advisory Board member at Kantara; and an active member of the Open Identity Foundation (OIDF). Andrew has over 20 years experience in the software industry in a range of technical sales, pre-sales, product marketing and business development roles. He maintains CIPP/E, CIPM and CIPT privacy certifications with the IAPP; a CIDPRO certification from IDPro; and holds a BA in Oriental Studies (Japanese) from Oxford University and an advanced professional diploma in corporate governance. Outside of the world of identity, Andrew is Chair of Trustees for his local scouting group, rides regularly with a local road cycling group, and plays keyboard, guitar and bassoon (not at the same time) with more enthusiasm than skill, and for an audience of one. Andrew is based in the UK.",2089479 & 2089619,"Tuesday, May 28 & Thursday, May 30",3:15 pm - 3:30 pm & 5:10 pm - 5:35 pm,Keynote & Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051386,https://identiverse.com/idv24/session/2051386/,founders-party-sponsored-by-ping,"Founders Party, sponsored by Ping",,Palms Pool Deck,7:00 PM,10:00 PM,3:00:00,"Thursday, May 30",Networking,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051385,https://identiverse.com/idv24/session/2051385/,continental-breakfast,Continental Breakfast,,Mariposa 5,7:30 AM,8:30 AM,1:00:00,"Friday, May 31",Break,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089630,https://identiverse.com/idv24/session/2089630/,do-it-right-a-comparative-analysis-of-authenticators,Do it Right: A Comparative Analysis of Authenticators,"Do you want to know how your authentication practice compares with your industry peers? Do you understand the pros and cons of different authenticators? Do you need help to champion phishing-resistant authenticators within your organizations? This talk will explore how the landscape of MFA adoption has changed using a data-driven, exploratory approach to help you realize the art of the possible for your organization, including considering factors such as industry, geography, and size. The talk will illustrate the usability and security properties of authenticators, and help you develop a framework to evaluate the most suitable authenticators for your situation. You will walk away with tips for advancing your organization's authentication with phishing-resistant authenticators.",Mariposa 3,8:30 AM,8:55 AM,0:25:00,"Friday, May 31",Session,,1,1099758,Fei,Liu,https://identiverse.com/idv24/speaker/1099758/,Senior Emerging Tech Researcher,Okta,https://assets.swoogo.com/uploads/full/3563764-65ce4f6db4d63.png,,,"Fei Liu is a senior emerging tech researcher at Okta. She uses her technical and business skills to help Okta stay apprised of relevant market trends and technological advancements. Prior to joining Okta, she held various research and strategy roles at Huawei and IBM. Over the years, her research interests have spanned from semiconductors to identity and security.",2089630,"Friday, May 31",8:30 am - 8:55 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089627,https://identiverse.com/idv24/session/2089627/,droids-at-the-helm-mastering-workload-identity-in-a-universe-of-automation,Droids at the Helm: Mastering Workload Identity in a Universe of Automation,"Welcome to the future of identity management, where humans must wait outside. This presentation reimagines the realm of securing non-person entities in a modern DevOps IT environment. In this universe, akin to distributed droid-dominated spaceports, we explore the pivotal role of workload identities - applications, services, and systems - in modern cybersecurity. This talk will navigate the intricacies of managing these non-human identities, emphasizing the need for robust security measures, attested software supply chains, and dynamic access controls. We will delve into: The essence of workload identity and its growing significance in today's complex IT environments. Analogies with Star Wars, illustrating advanced strategies for managing and securing workload identities. Key challenges in implementing effective workload identity systems, focusing on automation, scalability, and stringent security. Future trends in identity management, highlighting the shift towards workload-centric security protocols. Designed for IT professionals and Star Wars fans alike, this session offers a technical yet engaging look into the evolving landscape of workload identity management. Like UFOs, workload identity management is here today, and too many of us are just ignoring it. We will provide insights into the next generation of cybersecurity strategies. Join us for a journey where the future of workload identity management unfolds in a galaxy not so far away that even the Jedi can't break in.",Mariposa 8,8:30 AM,8:55 AM,0:25:00,"Friday, May 31",Session,,1,1080544,Matt,Topper,https://identiverse.com/idv24/speaker/1080544/,Solutions Catalyst,UberEther,https://assets.swoogo.com/uploads/medium/3511346-65c12a59d9880.jpg,https://www.linkedin.com/in/matttopper,https://twitter.com/topperge,"Matt Topper founded UberEther, a software as a service provider specializing in identity and access management consulting. His dual roles as President and CTO highlight Matt's unique combination of leadership skills and technical acumen. Under his guidance, UberEther has grown from a startup into an industry heavyweight, catering to the needs of the federal government and playing a significant role in shaping national cybersecurity policy.
What truly sets Matt apart is his person-first approach to business. He believes in fostering an environment that nurtures growth, encouraging his employees to explore their passions, and imbuing them with the skills and knowledge to leave their mark in the industry. His leadership style prioritizes not just the growth of his company, but the development of his team as well.",2089627,"Friday, May 31",8:30 am - 8:55 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089624,https://identiverse.com/idv24/session/2089624/,graph-based-harmony-simplifying-zta-in-the-age-of-data-breaches,Graph-Based Harmony: Simplifying ZTA in the Age of Data Breaches,"In the face of escalating data breaches and relentless attacks on identity, the imperative to establish robust Zero Trust (ZT) architectures has never been more urgent. Yet, the complexity of this undertaking, coupled with the multitude of tools and stacks involved, can be overwhelming. This session will delve into the Zero-Trust reference architecture outlined by NIST, revealing that authorization sits at its very core. Building on this foundation, we'll showcase how harnessing the organizational power of graphs can effectively streamline the complexity of ZT initiatives. While graphs are renowned for their prowess in threat and fraud detection, their untapped potential in Identity and Authorization remains a hidden gem. Beyond real-time applications, we'll explore how the analytical might of graphs, a cornerstone for various AI techniques, can revolutionize Identity practices.",Joshua 10,8:30 AM,8:55 AM,0:25:00,"Friday, May 31",Session,,1,1101784,Alexandre,Babeanu,https://identiverse.com/idv24/speaker/1101784/,Chief Technology Officer,3 Edges,https://assets.swoogo.com/uploads/medium/3568251-65cf8fa86e0e1.jpeg,,,"Alex has been involved in Graphs and Graph databases for Identity and Access Management for almost 10 years. As a graph-certified and IAM-accredited consultant, he has implemented solutions for clients in the field in both Cloud and Hybrid environments. Over the years, Alex has been evangelizing the Graph approach for Access Management at various Graph and IAM conferences and published many papers and blogs on the topic. As an active and founding member of the IDPro organization and a member of its editorial committee, Alex helps review and publish content for the monthly IDPro publications. Alex now leads the research and development of the 3Edges startup, which created the best and easiest to use Graph platform on the market, specifically for building identity-aware graph-based applications. Alex holds an MSc in Knowledge Based Systems from the University of Edinburgh, UK, and is an avid Sci-Fi enthusiast.",2089624,"Friday, May 31",8:30 am - 8:55 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089626,https://identiverse.com/idv24/session/2089626/,iam-in-health-care-the-health-isac-s-focus-on-an-identity-centric-approach-to-cybersecurity,IAM in Health Care: The Health ISAC's Focus on an Identity-Centric Approach to Cybersecurity,"Health-ISAC is a trusted community of critical infrastructure owners and operators within the Health Care and Public Health sector (HPH). In 2019, they launched a series of white papers focused on educating the health CISO community about the importance of an identity-centric approach to cybersecurity, and also created a Health-ISAC Framework for managing identity for practitioners, employees, and patients in the health care ecosystem. This session will provide an overview of the Framework and dive into some of the unique issues that the HPH sector deals with when it comes to IAM.",Joshua 5,8:30 AM,8:55 AM,0:25:00,"Friday, May 31",Session,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089628,https://identiverse.com/idv24/session/2089628/,identity-as-a-revenue-engine,Identity as a Revenue Engine,"Identity is not just a security practice, it's a revenue engine. You can monetize advanced CIAM capabilities and sell them to your customer base. Examples of these advanced features include multi tier hierarchies, audit logs, schemas, security, sso , and churn prevention. In this session we’ll review the specific feature your identity team can adopt to create premium subscription models. We will then review how to package and sell those subscription models to consumers, and review how your identity team and sales team can work together to create a new revenue engine.",Joshua 3,8:30 AM,8:55 AM,0:25:00,"Friday, May 31",Session,,1,1099764,Aviad,Mizrachi,https://identiverse.com/idv24/speaker/1099764/,CTO,Frontegg,https://assets.swoogo.com/uploads/full/3563777-65ce50160cfc5.jpeg,,,"With more than 15 years of experience as a developer Aviad’s love for coding has evolved into a love for innovation, motivating him to create and manage tools that allow developers to do just that - innovate and get stuff done. Today as CTO at Frontegg, Aviad works closely with customers to create better identity and user management experiences. He has spoken and given workshops at DeveloperWeek, ReactNext, International JavaScript Conference, Authenticate and publishing articles in publications such as Dzone, InfoWorld, DarkReading, Security Weekly.",2089628,"Friday, May 31",8:30 am - 8:55 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089631,https://identiverse.com/idv24/session/2089631/,iga-paradigm-shift-permission-life-cycle,IGA Paradigm Shift: Permission Life Cycle,"Completing digital transformation initiatives and fostering successful IGA programs requires a paradigm shift for many IT practitioners and an embrace of business policy and process. In this session, we'll talk about new ways to think about Identity and Governance problems in the context of the business benefits of an ideal end-game. What are we all shooting for with IGA, and where do we go from there?",Joshua 6,8:30 AM,8:55 AM,0:25:00,"Friday, May 31",Session,,1,1080525,Jim,Montgomery,https://identiverse.com/idv24/speaker/1080525/,Solutions Architect,TriVir,https://assets.swoogo.com/uploads/full/3511295-65c128a32f10f.jpg,https://www.linkedin.com/in/jimmontgomery/,,"Jim Montgomery is a Solutions Architect and the Governance Practice Lead with TriVir, a boutique consulting company that works with Identity, Access and Governance. An interest in finding elegant solutions to complex problems over the last two decades has led him to advance best practices around Identity Governance programs.

Jim has a wide IT background. He's worked in multiple industry verticals, in private and public sectors, and for both small and large multinational organizations. After migrating data more times than he can count, he always strives for efficiency and effectiveness. And while Jim may be known for his sense of humor, he has a serious commitment to providing the cutting edge of Identity Governance solutions for TriVir’s clients.",2089631,"Friday, May 31",8:30 am - 8:55 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089629,https://identiverse.com/idv24/session/2089629/,modern-apple-identity-management-best-practices,Modern Apple Identity Management Best Practices,"Every organization has Apple Devices, including macOS. For some, its a handful of machines used by artist and creatives. For others, its larger deployments used by developers, information security members or key executives. These users have access to sensitive information or wide swath of permissions and need to have their accounts protected the most. Historically these users are often excluded from security policies due to the poor end user experience as well as using non-modern user accounts. For the last 3 years we've been helping organizations improve their macOS end user experience and their security posture by modernizing their Apple device identity strategy. In this session we'll highlight some best practices so you too can modernize your Apple identity management at your organization.",Joshua 8,8:30 AM,8:55 AM,0:25:00,"Friday, May 31",Session,,1,1101787,Michael,Epping,https://identiverse.com/idv24/speaker/1101787/,Senior Product Manager,Microsoft,https://assets.swoogo.com/uploads/full/3568275-65cf9046d8a46.png,,,"Michael Epping is a Senior Product Manager in the Entra ID Customer Experience team at Microsoft. As part of the customer experience team and his role is to accelerate the adoption of Identity features from Microsoft across enterprise customers. Michael helps customers deploy Entra features and capabilities via long-term engagements that can last years, short-term projects, as well as working within the engineering organization as an advocate on behalf of those customers. Michael has more than 9 years of experience working with customers to deploy Microsoft products like Azure AD, Entra ID, Entra Permissions Management, Intune, and Office 365. He's spoken at various industry events, such as the MacAdmins Conference, Bsides, The Experts Conference, Jamf Nation User Conference, and Objective by the Sea.",2089629,"Friday, May 31",8:30 am - 8:55 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089625,https://identiverse.com/idv24/session/2089625/,unlocking-the-future-how-generation-alpha-will-redefine-identity-and-authentication,Unlocking the Future: How Generation Alpha Will Redefine Identity and Authentication,"Predicting exactly how Generation Alpha (born from 2010 onwards) will identify and authenticate themselves in the future is challenging, as it depends on a multitude of factors, including technological advancements, societal changes, and cultural shifts. In this session, I want to time travel into future on how Generation Alpha who is about to transact more than US$5.46 trillion globally in 2029 will identify and authenticate themselves on the websites, mobile apps and virtual apps in metaverse. Some of the most promising technologies that are going to get the widest adoption include Biometrics, AI based authentication, Passkeys, Blockchain & Decentralized identity, Virtual Reality & Augmented reality Auth, Wearable Technologies and Behavioral Analytics.",Joshua 1,8:30 AM,8:55 AM,0:25:00,"Friday, May 31",Session,,1,1099791,Chintan,Jain,https://identiverse.com/idv24/speaker/1099791/,Senior Director & Senior Principal of Security architecture,Hilton,https://assets.swoogo.com/uploads/full/3563862-65ce526373b7f.jpeg,,,"Chintan Jain is an accomplished Executive with over 15 years of experience and success in consumer identity, cyber security, product development, software engineering, and digital strategy across several industries. Chintan currently heads the security architecture at Hilton and is responsible for ensuring the security of customer facing channels for Hilton that serves several hundreds of millions of consumers worldwide. Chintan is a successful innovator with more than 45 approved patents at US Patent Office and globally. Chintan is a mentor and identity expert and has presented advanced technical topics in various industry conferences such as Identiverse, API World, AppSecUSA, Atlantic Security Conference and OWASP DC.",2089625,"Friday, May 31",8:30 am - 8:55 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089575,https://identiverse.com/idv24/session/2089521/,better-identity-five-years-in-is-the-government-making-progress-,"Better Identity: Five Years In, Is the Government Making Progress?",Details coming soon!,Joshua 6,9:05 AM,9:35 AM,0:30:00,"Friday, May 31",Session,,1,1080504,Jeremy,Grant,https://identiverse.com/idv24/speaker/1080504/,"Managing Director, Technology Business Strategy",Venable LLP,https://assets.swoogo.com/uploads/medium/3511236-65c126dc9f27e.jpg,https://www.linkedin.com/in/jeremy-grant-jgrantindc/,https://twitter.com/jgrantindc,"Grant is a managing director at Venable, where he works with the firm’s clientele to develop growth strategies, identify market solutions, and advise on policy impacts across information technology, cybersecurity, and government services. Grant utilizes his diverse background and deep understanding of business, technical, and policy issues around identity, privacy, and cybersecurity in this role. He has served in various leadership positions spanning government and industry. Before joining Venable, Grant established and led the National Program Office for the National Strategy for Trusted Identities in Cyberspace (NSTIC), the first new cybersecurity program launched by the Obama administration. Housed in the National Institute of Standards and Technology (NIST), Grant led the administration’s activities across private and public sectors to drive a marketplace of more secure, privacy-enhancing identity solutions for online services.",2089496 & 2089521 & 2089562 & 2089575,"Wednesday, May 29 & Friday, May 31 & Thursday, May 30 & Thursday, May 30",11:05 am - 11:30 am & 9:05 am - 9:35 am & 10:30 am - 11:20 am & 11:30 am - 12:20 pm,Session & Session & Panel & Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089632,https://identiverse.com/idv24/session/2089632/,architectural-patterns-for-distributed-authorization,Architectural Patterns for Distributed Authorization,"As application architectures evolve from monoliths to microservices, security and access control concerns increase exponentially. While identity and authentication have been decoupled from applications and moved into centralized systems, authorization remains a concern for development teams to tackle within their application code. Without a clear strategy, authorization burdens the development teams, resulting in a larger threat surface area. So what would a strategy for modern authorization in distributed environments look like? In this talk, Tim Hinrichs, co-creator of Open Policy Agent (OPA), will take us on a tour of distributed authorization architectures. You’ll get an overview of common challenges like data distribution, latency budgets, centralized management, and distributed enforcement, along with potential solutions and best practices. Based on examples from real-world deployments, attendees will learn about some of the most common design patterns applied to distributed authorization and the problems they solve.",Joshua 10,9:05 AM,9:30 AM,0:25:00,"Friday, May 31",Session,,1,1099747,Tim,Hinrichs,https://identiverse.com/idv24/speaker/1099747/,CTO,Styra,https://assets.swoogo.com/uploads/full/3563701-65ce4c3382768.png,,,"Tim Hinrichs is the co-founder and CTO of Styra as well as the co-creator of Open Policy Agent (OPA). Before that, he co-founded the OpenStack Congress project and was a software engineer at VMware. Tim spent the last 18 years developing declarative languages for different domains such as cloud computing, software-defined networking, configuration management, web security, and access-control. He received his Ph.D. in Computer Science from Stanford University in 2008.",2089632,"Friday, May 31",9:05 am - 9:30 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089639,https://identiverse.com/idv24/session/2089639/,lessons-learned-on-the-road-to-educating-your-iam-clients,Lessons Learned on the Road to Educating Your IAM Clients,"A company's IAM team is typically regarded as an internal Platform-as-a-Service (PaaS) team. However, this team's clients actually extend beyond product development teams, who utilize its services to construct their projects, and also encompass end users, who employ their credentials directly to log into applications. These end users may comprise both customers and the company's own workforce. Managing thousands of application integrations, it is imperative for the IAM team to proactively educate these distinct sets of clients. Only by doing this will the IAM be able to proficiently handle their diverse requests. In this presentation, we will share insights gleaned from our experiences educating both internal engineers and end users. From a engineer's standpoint, IAM education plays a pivotal role in maintaining consistency in terms of security and user experience across all applications within a company’s development and production environments. On the end-user front, IAM education serves as a crucial measure for the IAM team, preventing an influx of support requests arising from user login issues.",Mariposa 3,9:05 AM,9:30 AM,0:25:00,"Friday, May 31",Session,,1,1099773,Duc,Le,https://identiverse.com/idv24/speaker/1099773/,Senior Software Engineer,Bloomberg,https://assets.swoogo.com/uploads/full/3563815-65ce50d789e39.jpg,,,"A highly-motivated software engineer at Bloomberg LP, with a Ph.D. degree in Computer Science from USC. Blends research experience in Software Engineering field with diverse practical training in the software industries of Vietnam, S.Korea, and the U.S. to offer solid skills in software design and development. Experiences include (1) mining software repositories, (2) architecture design, recovery, and analysis, (3) software product line engineering and (4) system security.",2089639,"Friday, May 31",9:05 am - 9:30 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089636,https://identiverse.com/idv24/session/2089636/,navigating-the-passkey-landscape-early-adopter-insights,Navigating the Passkey Landscape: Early Adopter Insights,"Passkeys are now available on all major platforms, and now we’re starting to see support from 3rd party passkey providers such as Dashlane and other password managers. In this session I will discuss the journey we took to bring passkey support to Dashlane. We were an early adopter of the technology, bringing passkey support to our web extension in the fall of 2022, and more recently passkey support to both iOS and Android. We will take a look at how RPs can work with 3rd party passkey providers on the web as well as via native mobile applications. We have seen several sites adopt passkeys and we’ll also cover some of the best practices for passkey management through examples that are already available publicly. Signals provided by passkey providers can help RPs to build a rich experience for their users when they create their first passkey.",Joshua 5,9:05 AM,9:30 AM,0:25:00,"Friday, May 31",Session,,1,1080513,Rew,Islam,https://identiverse.com/idv24/speaker/1080513/,Director of Product Engineering and Innovation,Dashlane,https://assets.swoogo.com/uploads/full/3511259-65c1278b83742.jpg,https://www.linkedin.com/in/rewislam/,,"Rew is Director of Product Engineering and Innovation at Dashlane and has over 20 years of software development experience. Having spent much of the last 10 years at Dashlane focusing on our mobile apps, he currently leads projects on passwordless and phishing-resistant authentication. Rew hails from Brick Lane in the East End of London and is now based in Paris, France.",2089636,"Friday, May 31",9:05 am - 9:30 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089635,https://identiverse.com/idv24/session/2089635/,quality-identity-data-makes-the-world-go-round,Quality (Identity) Data Makes the World Go Round,"Organizations looking to maximize their identity solutions and support their business and security missions are often working with modern and advanced IAM solutions, but these solutions rely on data that is of poor quality or outdated. The identity engine that supports organizations with both users and consumers is also dependent on strong identity data. This session will review lessons learned from transitioning large identity data sets and how to implement a data hygiene strategy. Our focus will be on how an organization's identity data enables better access provisioning/deprovisioning and remediates potential risks associated with access management.",Mariposa 8,9:05 AM,9:30 AM,0:25:00,"Friday, May 31",Session,,2,1080499,Caleb,Frazee,https://identiverse.com/idv24/speaker/1080499/,Associate Director,Guidehouse,https://assets.swoogo.com/uploads/full/3511216-65c126066219f.jpg,https://www.linkedin.com/in/caleb-frazee-00113141/,,"Caleb Frazee is an Associate Director in Guidehouse’s Digital & Technology practice, specializing in Zero Trust Architecture and Identity, Credential, and Access Management (ICAM) strategy, solution architecture, implementation, and system integration. Taking a holistic approach to ICAM, he collaborates with clients and teammates to integrate solutions into enterprise architectures and secure client resources, while improving user experience. His goal is to guide his clients from initial strategy through successful implementation and adoption across the enterprise to make sure the right people have access to the right resources at the right times, forming the foundation of a Zero Trust Architecture. Caleb has 14+ years of experience leading the enterprise design, deployment, integration, and implementation of cybersecurity solutions to protect critical infrastructure, high value assets, and other key organizational resources.",2089635,"Friday, May 31",9:05 am - 9:30 am,Session,1080517,Amanda,Kane,https://identiverse.com/idv24/speaker/1080517/,Partner,Guidehouse,https://assets.swoogo.com/uploads/full/3511267-65c127c3254b9.jpg,https://www.linkedin.com/in/kaneamanda/,,"Amanda Kane leads the Cyber IT offering as part of the Digital & Technology Services at Guidehouse. A strategic thinker and leader, she has built one of the most successful technical practices at the firm from nearly the ground up. Amanda has over 15 years of experience in Public Sector consulting with a the goal of collaborating with clients and teammates to bolster an organization's security posture by advancing cybersecurity capabilities and / or establishing new and innovative solutions.   Amanda supports clients in establishing IAM strategies, creating IAM solution roadmaps, and implementing IAM technical solutions so that organizations are protected and that the right people, have the right access, to the right resources, for the right reasons.",2089635,"Friday, May 31",9:05 am - 9:30 am,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089633,https://identiverse.com/idv24/session/2089633/,understanding-u-s-public-facing-identity-flows-brownfield-vs-greenfield,Understanding U.S. Public-Facing Identity Flows: Brownfield vs. Greenfield,"The U.S Identity Ecosystem was never purposefully designed. Instead things were established with one purpose (social security number, driver's license, death certificates, credit bureaus) and they have over time drifted well beyond the original scope. This lack of design, federated nature of governance and 100 years of drift have left a fractured environment subject to inefficiency, inequity and fraud. This talk proposes to look at the problem head-on through sharing findings of an identity country diagnostic, some simple tools that can help model the interwoven people, processes, technology and more granularly understand a particular identity flow and how it fits within the overall ecosystem.",Joshua 1,9:05 AM,9:30 AM,0:25:00,"Friday, May 31",Session,,1,1080530,Jonathan,Prisby,https://identiverse.com/idv24/speaker/1080530/,Lead Biometrics and Identity Technology CenterBI-TC),Dept. of Homeland Security,https://assets.swoogo.com/uploads/full/3511311-65c1292148331.jpg,https://www.linkedin.com/in/jon-prisby,,"Jon Prisby currently serves as the Lead of the Biometric and Identity Technology Center (BI-TC) within the Department of Homeland Security (DHS) Science and Technology Directorate.

Prior to joining DHS, Jon worked as a senior product manager at several startups in healthcare, supply chain risk management using big data, artificial intelligence, and human centered design to solve complex abstract problems and deliver simple delightful experiences via Software as a Service (SaaS) platforms.   

Before going back to the private sector in 2019, Jon was a civic technologist serving as a co-founder and deputy director of login.gov in 18F General Services Administration (GSA).  He started his career in consulting for cyber security, software development, counter terrorism and healthcare and kept finding an enduring interest in digital identity across sectors.",2089560 & 2089633,"Thursday, May 30 & Friday, May 31",10:30 am - 11:20 am & 9:05 am - 9:30 am,Panel & Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
